"kit_id","date","error","lat","lon","pm10_kal","pm10","pm25_kal","pm25","no2","rh","temp","pres"
"HLL_hl_device_001",2020-01-01 08:00:00,NA,52.473,4.663,68.094,126.06,53.55,76.5,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-01 09:00:00,NA,52.473,4.663,44.206,96.12,41.23,58.94,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-01 10:00:00,NA,52.473,4.663,39.465,87.73,41.025,54.73,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-01 11:00:00,NA,52.473,4.663,44.252,96.17,46.05,61.4,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-01 12:00:00,NA,52.473,4.663,78.672,119.19,59.856,69.56,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-01 13:00:00,NA,52.473,4.663,81.903,118.74,58.395,68.68,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-01 14:00:00,NA,52.473,4.663,36.652,74.82,34.71,44.55,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-01 15:00:00,NA,52.473,4.663,31.46,71.52,36.55,42.96,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-01 16:00:00,NA,52.473,4.663,28.266,67.28,30.476,40.15,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-01 17:00:00,NA,52.473,4.663,24.346,65.81,28.324,38.76,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-01 18:00:00,NA,52.473,4.663,24.776,65.17,26.53,37.9,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-01 19:00:00,NA,52.473,4.663,29.298,77.08,32.112,44.64,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-01 20:00:00,NA,52.473,4.663,30,74.96,34.56,47.99,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-01 21:00:00,NA,52.473,4.663,30.053,73.32,37.696,49.63,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-01 22:00:00,NA,52.473,4.663,28.638,66.62,32.777,44.93,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-01 23:00:00,NA,52.473,4.663,26.12,65.34,32.485,44.49,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-02 00:00:00,NA,52.473,4.663,32.021,78.12,39.342,49.75,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-02 01:00:00,NA,52.473,4.663,27.03,79.55,32.98,48.46,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-02 02:00:00,NA,52.473,4.663,30.195,91.49,32.695,50.31,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-02 03:00:00,NA,52.473,4.663,21.87,81.01,23.838,41.08,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-02 04:00:00,NA,52.473,4.663,13.74,68.65,15.552,32.38,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-02 05:00:00,NA,52.473,4.663,11.7,58.52,12.926,28.07,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-02 06:00:00,NA,52.473,4.663,9.262,42.12,9.99,22.22,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-02 07:00:00,NA,52.473,4.663,7.02,35.11,7.448,19.64,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-02 08:00:00,NA,52.473,4.663,9.135,43.52,11.52,25.55,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-02 09:00:00,NA,52.473,4.663,10.58,46.03,12.06,26.77,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-02 10:00:00,NA,52.473,4.663,10.08,42,11.703,24.89,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-02 11:00:00,NA,52.473,4.663,13.079,45.14,13.727,25.87,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-02 12:00:00,NA,52.473,4.663,11.178,41.36,14.632,24.76,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-02 13:00:00,NA,52.473,4.663,18.81,62.72,18.939,32.14,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-02 14:00:00,NA,52.473,4.663,22.47,64.15,22.378,33.37,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-02 15:00:00,NA,52.473,4.663,25.12,62.81,24.708,34.76,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-02 16:00:00,NA,52.473,4.663,26.66,61.97,27.158,36.67,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-02 17:00:00,NA,52.473,4.663,23.765,48.47,24.3,32.4,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-02 18:00:00,NA,52.473,4.663,16.95,33.85,15.75,25,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-02 19:00:00,NA,52.473,4.663,14.535,28.54,14.539,21.69,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-02 20:00:00,NA,52.473,4.663,11.55,23.11,10.919,17.92,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-02 21:00:00,NA,52.473,4.663,10.972,21.08,11.592,16.78,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-02 22:00:00,NA,52.473,4.663,14.931,23.66,13.11,19.04,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-02 23:00:00,NA,52.473,4.663,12.084,21.24,11.115,17.13,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-03 00:00:00,NA,52.473,4.663,13.115,21.47,12.402,15.95,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-03 01:00:00,NA,52.473,4.663,13.987,19.74,11.2,13.98,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-03 02:00:00,NA,52.473,4.663,11.775,15.74,7.347,9.27,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-03 03:00:00,NA,52.473,4.663,10.14,13.02,5.2,6.46,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-03 04:00:00,NA,52.473,4.663,10.56,13.25,4.872,5.84,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-03 05:00:00,NA,52.473,4.663,10.008,13.9,5.494,6.72,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-03 06:00:00,NA,52.473,4.663,11.473,14.87,5.824,6.42,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-03 07:00:00,NA,52.473,4.663,11.36,15.99,5.402,7.26,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-03 08:00:00,NA,52.473,4.663,11.4,15.16,4.788,6.26,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-03 09:00:00,NA,52.473,4.663,10.281,14.86,4.712,6.19,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-03 10:00:00,NA,52.473,4.663,8.721,15.35,4.331,7.06,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-03 11:00:00,NA,52.473,4.663,11.832,23.22,3.696,6.58,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-03 12:00:00,NA,52.473,4.663,13.44,28.01,3.84,6,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-03 13:00:00,NA,52.473,4.663,14.19,25.78,4.81,6.53,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-03 14:00:00,NA,52.473,4.663,8.466,16.57,3.034,4.13,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-03 15:00:00,NA,52.473,4.663,9.504,17.62,1.8,3.62,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-03 16:00:00,NA,52.473,4.663,16.402,27.75,2.744,5.64,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-03 17:00:00,NA,52.473,4.663,22.374,33.94,3.692,7.1,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-03 18:00:00,NA,52.473,4.663,19.25,27.47,4.2,5.57,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-03 19:00:00,NA,52.473,4.663,21.248,25.6,6.783,5.65,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-03 20:00:00,NA,52.473,4.663,19.17,21.29,5.31,4.45,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-03 21:00:00,NA,52.473,4.663,20.056,21.84,4.815,4.47,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-03 22:00:00,NA,52.473,4.663,21.074,25.66,4.472,5.2,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-03 23:00:00,NA,52.473,4.663,21.663,26.14,7.353,5.69,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-04 00:00:00,NA,52.473,4.663,24.768,25.82,9.628,5.79,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-04 01:00:00,NA,52.473,4.663,21.837,25.1,6.875,5.54,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-04 02:00:00,NA,52.473,4.663,17.242,23.3,7.4,4.99,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-04 03:00:00,NA,52.473,4.663,NA,24.48,NA,5.33,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-04 04:00:00,NA,52.473,4.663,22.764,27.09,8.34,5.96,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-04 05:00:00,NA,52.473,4.663,23.556,30.22,9.112,6.69,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-04 06:00:00,NA,52.473,4.663,21.567,27.27,7.808,6.11,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-04 07:00:00,NA,52.473,4.663,23.016,27.4,8.142,6.88,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-04 08:00:00,NA,52.473,4.663,20.25,26.97,7.82,6.83,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-04 09:00:00,NA,52.473,4.663,21.996,28.23,8.33,6.98,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-04 10:00:00,NA,52.473,4.663,21.014,26.56,7.83,5.81,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-04 11:00:00,NA,52.473,4.663,21.252,25.34,9.06,5.97,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-04 12:00:00,NA,52.473,4.663,21.5,25.03,8.288,5.57,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-04 13:00:00,NA,52.473,4.663,23.03,24.48,7.581,5.74,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-04 14:00:00,NA,52.473,4.663,23.808,25.6,7.896,5.61,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-04 15:00:00,NA,52.473,4.663,20.619,23.7,6.656,5.19,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-04 16:00:00,NA,52.473,4.663,23.58,26.17,7.668,5.36,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-04 17:00:00,NA,52.473,4.663,23.828,25.85,6.678,5.33,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-04 18:00:00,NA,52.473,4.663,20.251,26.31,6.102,5.37,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-04 19:00:00,NA,52.473,4.663,18.096,23.22,4.747,4.72,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-04 20:00:00,NA,52.473,4.663,16.256,25.45,4.845,5.06,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-04 21:00:00,NA,52.473,4.663,10.08,16,2.64,3.32,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-04 22:00:00,NA,52.473,4.663,6.042,11.39,1.955,2.27,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-04 23:00:00,NA,52.473,4.663,4.582,7.93,1.596,1.93,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-05 00:00:00,NA,52.473,4.663,14.8,18.47,5.355,4.46,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-05 01:00:00,NA,52.473,4.663,12.92,19.02,2.992,4.43,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-05 02:00:00,NA,52.473,4.663,10.087,13.06,2.697,3.13,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-05 03:00:00,NA,52.473,4.663,13.02,15.51,3.724,3.78,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-05 04:00:00,NA,52.473,4.663,14.45,17.03,3.948,4.68,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-05 08:00:00,NA,52.473,4.663,11.524,17.23,4.838,5.88,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-05 09:00:00,NA,52.473,4.663,11.457,17.05,4.845,5.67,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-05 10:00:00,NA,52.473,4.663,11.644,14.23,3.737,3.72,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-05 11:00:00,NA,52.473,4.663,11.193,12.3,3.51,3.03,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-05 12:00:00,NA,52.473,4.663,12.272,11.75,3.24,2.71,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-05 13:00:00,NA,52.473,4.663,12.656,11.28,3.753,2.7,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-05 14:00:00,NA,52.473,4.663,7.729,5.93,1.794,1.28,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-05 15:00:00,NA,52.473,4.663,10.824,8.23,2.451,1.85,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-05 16:00:00,NA,52.473,4.663,11.664,10.83,4.352,3.19,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-05 17:00:00,NA,52.473,4.663,9.828,8.37,3.565,2.28,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-05 18:00:00,NA,52.473,4.663,8.12,6.97,2.55,1.72,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-05 19:00:00,NA,52.473,4.663,9.207,9.27,3.075,2.53,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-05 20:00:00,NA,52.473,4.663,6.09,5.83,1.95,1.51,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-05 21:00:00,NA,52.473,4.663,6.666,6.56,1.683,1.68,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-05 22:00:00,NA,52.473,4.663,7.488,7.82,2.04,2.02,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-05 23:00:00,NA,52.473,4.663,7.056,6.35,1.778,1.37,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-06 00:00:00,NA,52.473,4.663,13.552,15.44,7.05,7.5,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-06 01:00:00,NA,52.473,4.663,15.456,22.37,9.295,14.34,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-06 02:00:00,NA,52.473,4.663,18.972,27.94,14.938,19.36,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-06 03:00:00,NA,52.473,4.663,15.744,24.63,13.52,16.94,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-06 04:00:00,NA,52.473,4.663,13.8,18.39,7.332,9.41,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-06 05:00:00,NA,52.473,4.663,15.246,24.17,10.098,15.29,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-06 06:00:00,NA,52.473,4.663,15.333,26.91,10.502,17.75,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-06 07:00:00,NA,52.473,4.663,12.699,24.88,8.792,15.7,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-06 08:00:00,NA,52.473,4.663,12,20.02,8.618,13.87,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-06 09:00:00,NA,52.473,4.663,9.432,13.07,6.972,8.41,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-06 10:00:00,NA,52.473,4.663,9.758,11.94,6.384,7.62,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-06 11:00:00,NA,52.473,4.663,12.513,12.95,8.099,8.92,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-06 12:00:00,NA,52.473,4.663,13.44,14,10.914,10.65,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-06 13:00:00,NA,52.473,4.663,10.7,10.66,8.475,7.53,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-06 14:00:00,NA,52.473,4.663,11.9,9.99,7.08,5.97,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-06 15:00:00,NA,52.473,4.663,10.283,9.05,5.831,4.91,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-06 16:00:00,NA,52.473,4.663,14.16,11.76,8.646,6.61,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-06 17:00:00,NA,52.473,4.663,12.626,11.82,6.9,7.47,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-06 18:00:00,NA,52.473,4.663,12.544,11.19,6.958,7.13,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-06 19:00:00,NA,52.473,4.663,12.096,12.61,6.715,7.86,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-06 20:00:00,NA,52.473,4.663,13.91,12.99,8.232,8.38,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-06 21:00:00,NA,52.473,4.663,18.445,15.53,9.964,9.43,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-06 22:00:00,NA,52.473,4.663,22.366,21.1,12.72,11.99,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-06 23:00:00,NA,52.473,4.663,24.738,26.57,13.87,14.55,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-07 00:00:00,NA,52.473,4.663,23.919,35.73,15.334,18.71,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-07 01:00:00,NA,52.473,4.663,17.595,34.55,6.625,12.52,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-07 02:00:00,NA,52.473,4.663,14.688,27.24,4.356,6.6,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-07 03:00:00,NA,52.473,4.663,18.605,30.51,7.98,9.54,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-07 04:00:00,NA,52.473,4.663,14.934,26.22,4.556,6.76,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-07 05:00:00,NA,52.473,4.663,16.24,27.97,4.761,6.9,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-07 06:00:00,NA,52.473,4.663,15.776,27.18,4.914,6.27,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-07 07:00:00,NA,52.473,4.663,16.62,27.66,5.664,5.94,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-07 08:00:00,NA,52.473,4.663,17.385,28.48,4.582,5.81,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-07 09:00:00,NA,52.473,4.663,17.812,29.21,4.81,6.53,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-07 10:00:00,NA,52.473,4.663,17.499,30.67,4.958,6.68,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-07 11:00:00,NA,52.473,4.663,20.956,33.84,5.04,7.21,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-07 12:00:00,NA,52.473,4.663,22.875,37.51,8.829,8.13,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-07 13:00:00,NA,52.473,4.663,18.639,32.66,8.625,7.54,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-07 14:00:00,NA,52.473,4.663,14.558,25.12,6.93,6.58,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-07 15:00:00,NA,52.473,4.663,19.764,32.43,9.79,8.94,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-07 16:00:00,NA,52.473,4.663,23.997,42.09,12.012,13.21,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-07 17:00:00,NA,52.473,4.663,32.565,50.09,17.415,21.46,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-07 18:00:00,NA,52.473,4.663,29.696,46.42,18.392,20.95,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-07 19:00:00,NA,52.473,4.663,24.381,38.71,16.625,17.52,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-07 20:00:00,NA,52.473,4.663,18.876,28.55,12.625,12.53,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-07 21:00:00,NA,52.473,4.663,17.733,25.72,11.128,10.45,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-07 22:00:00,NA,52.473,4.663,17.75,25.04,13.231,13.05,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-07 23:00:00,NA,52.473,4.663,17.11,29.01,15.438,18.65,NA,NA,NA,NA
"HLL_hl_device_001",2020-01-08 00:00:00,NA,52.473,4.663,18.408,35.37,16.836,24.43,NA,NA,NA,NA
"HLL_hl_device_003",NA,"error in: https://ontw.api-samenmeten.rivm.nl/v1.0/Datastreams(1288)/Observations?$filter=phenomenonTime+gt+%2720191223%27+and+phenomenonTime+lt+%2720200108%27&$orderby=phenomenonTime",52.469,4.644,NA,NA,NA,NA,NA,NA,NA,NA
"HLL_hl_device_003",NA,"error in: https://ontw.api-samenmeten.rivm.nl/v1.0/Datastreams(1287)/Observations?$filter=phenomenonTime+gt+%2720191223%27+and+phenomenonTime+lt+%2720200108%27&$orderby=phenomenonTime",52.469,4.644,NA,NA,NA,NA,NA,NA,NA,NA
"HLL_hl_device_003",NA,"error in: https://ontw.api-samenmeten.rivm.nl/v1.0/Datastreams(1286)/Observations?$filter=phenomenonTime+gt+%2720191223%27+and+phenomenonTime+lt+%2720200108%27&$orderby=phenomenonTime",52.469,4.644,NA,NA,NA,NA,NA,NA,NA,NA
"HLL_hl_device_003",NA,"error in: https://ontw.api-samenmeten.rivm.nl/v1.0/Datastreams(1285)/Observations?$filter=phenomenonTime+gt+%2720191223%27+and+phenomenonTime+lt+%2720200108%27&$orderby=phenomenonTime",52.469,4.644,NA,NA,NA,NA,NA,NA,NA,NA
"HLL_hl_device_004",NA,"error in: https://ontw.api-samenmeten.rivm.nl/v1.0/Datastreams(1235)/Observations?$filter=phenomenonTime+gt+%2720191223%27+and+phenomenonTime+lt+%2720200108%27&$orderby=phenomenonTime",52.49,4.658,NA,NA,NA,NA,NA,NA,NA,NA
"HLL_hl_device_004",NA,"error in: https://ontw.api-samenmeten.rivm.nl/v1.0/Datastreams(1234)/Observations?$filter=phenomenonTime+gt+%2720191223%27+and+phenomenonTime+lt+%2720200108%27&$orderby=phenomenonTime",52.49,4.658,NA,NA,NA,NA,NA,NA,NA,NA
"HLL_hl_device_004",NA,"error in: https://ontw.api-samenmeten.rivm.nl/v1.0/Datastreams(1233)/Observations?$filter=phenomenonTime+gt+%2720191223%27+and+phenomenonTime+lt+%2720200108%27&$orderby=phenomenonTime",52.49,4.658,NA,NA,NA,NA,NA,NA,NA,NA
"HLL_hl_device_004",NA,"error in: https://ontw.api-samenmeten.rivm.nl/v1.0/Datastreams(1232)/Observations?$filter=phenomenonTime+gt+%2720191223%27+and+phenomenonTime+lt+%2720200108%27&$orderby=phenomenonTime",52.49,4.658,NA,NA,NA,NA,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-23 01:00:00,NA,52.484,4.643,16.647,17.91,4.59,5.11,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-23 02:00:00,NA,52.484,4.643,18.624,19.35,5.46,5.22,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-23 03:00:00,NA,52.484,4.643,NA,18.57,NA,4.87,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-23 04:00:00,NA,52.484,4.643,16.848,23.44,6.993,6.28,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-23 05:00:00,NA,52.484,4.643,14.664,18.83,6.21,4.61,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-23 06:00:00,NA,52.484,4.643,17.208,23.95,6.9,5.99,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-23 07:00:00,NA,52.484,4.643,16.568,21.75,6.12,5.96,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-23 08:00:00,NA,52.484,4.643,16.401,21.34,5.616,5.44,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-23 09:00:00,NA,52.484,4.643,18.3,24.35,7.076,5.79,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-23 10:00:00,NA,52.484,4.643,19.035,23.52,6.5,5.01,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-23 11:00:00,NA,52.484,4.643,21.96,24.35,5.208,5.63,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-23 12:00:00,NA,52.484,4.643,21.34,21.99,7.336,5.57,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-23 13:00:00,NA,52.484,4.643,15.092,19.6,5.217,4.74,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-23 14:00:00,NA,52.484,4.643,16.863,23.05,5.712,5.58,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-23 15:00:00,NA,52.484,4.643,19.74,23.47,6.325,5.55,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-23 16:00:00,NA,52.484,4.643,21.948,23.59,6.188,5.16,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-23 17:00:00,NA,52.484,4.643,20.88,23.21,5.883,5.26,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-23 18:00:00,NA,52.484,4.643,18.72,20.76,5.031,4.27,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-23 19:00:00,NA,52.484,4.643,18.601,20.94,7.752,5.1,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-23 20:00:00,NA,52.484,4.643,19.488,22.44,7.155,5.27,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-23 21:00:00,NA,52.484,4.643,24.297,26.74,8.58,6.46,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-23 22:00:00,NA,52.484,4.643,30.24,33.58,12.467,9.09,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-23 23:00:00,NA,52.484,4.643,23.643,33.33,10.32,8.02,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-24 00:00:00,NA,52.484,4.643,35.3,35.33,11.175,7.49,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-24 01:00:00,NA,52.484,4.643,40.04,43.96,10.434,9.44,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-24 02:00:00,NA,52.484,4.643,32.76,39.01,7.526,7.13,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-24 03:00:00,NA,52.484,4.643,32.802,46.19,10.148,8.57,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-24 04:00:00,NA,52.484,4.643,26.248,38.58,9.744,8.69,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-24 05:00:00,NA,52.484,4.643,29.64,51.97,12.928,20.18,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-24 06:00:00,NA,52.484,4.643,31.842,52.23,22.264,24.17,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-24 07:00:00,NA,52.484,4.643,25.62,42.73,14.11,16.64,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-24 08:00:00,NA,52.484,4.643,23.052,33.94,10.26,9.51,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-24 09:00:00,NA,52.484,4.643,19.836,34.2,9.021,9.34,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-24 10:00:00,NA,52.484,4.643,12.144,27.58,9.869,13.93,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-24 11:00:00,NA,52.484,4.643,8.673,17.71,4.551,11.14,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-24 12:00:00,NA,52.484,4.643,7.52,16.04,5.733,11.68,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-24 13:00:00,NA,52.484,4.643,17.7,29.46,11.172,11.42,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-24 14:00:00,NA,52.484,4.643,31.696,56.65,13.392,14.44,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-24 15:00:00,NA,52.484,4.643,39.162,64.17,16.38,15.62,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-24 16:00:00,NA,52.484,4.643,33.408,57.58,14.659,13.73,NA,NA,NA,NA
"HLL_hl_device_005",2019-12-24 17:00:00,NA,52.484,4.643,23.142,39.88,11.266,8.62,NA,NA,NA,NA
