"station_number","wd","ws","temp","rh","date","station_code"
225,200,23,NA,NA,2020-02-09 16:00:00,"KNMI225"
225,200,24,NA,NA,2020-02-09 17:00:00,"KNMI225"
225,210,24,NA,NA,2020-02-09 18:00:00,"KNMI225"
225,230,20,NA,NA,2020-02-09 19:00:00,"KNMI225"
225,230,19,NA,NA,2020-02-09 20:00:00,"KNMI225"
225,220,18,NA,NA,2020-02-09 21:00:00,"KNMI225"
225,230,18,NA,NA,2020-02-09 22:00:00,"KNMI225"
225,240,17,NA,NA,2020-02-09 23:00:00,"KNMI225"
225,250,18,NA,NA,2020-02-10 00:00:00,"KNMI225"
225,240,18,NA,NA,2020-02-10 01:00:00,"KNMI225"
225,240,17,NA,NA,2020-02-10 02:00:00,"KNMI225"
225,250,16,NA,NA,2020-02-10 03:00:00,"KNMI225"
225,250,16,NA,NA,2020-02-10 04:00:00,"KNMI225"
225,260,18,NA,NA,2020-02-10 05:00:00,"KNMI225"
225,270,19,NA,NA,2020-02-10 06:00:00,"KNMI225"
225,260,20,NA,NA,2020-02-10 07:00:00,"KNMI225"
225,260,21,NA,NA,2020-02-10 08:00:00,"KNMI225"
225,260,20,NA,NA,2020-02-10 09:00:00,"KNMI225"
225,260,19,NA,NA,2020-02-10 10:00:00,"KNMI225"
225,260,21,NA,NA,2020-02-10 11:00:00,"KNMI225"
225,250,18,NA,NA,2020-02-10 12:00:00,"KNMI225"
225,250,19,NA,NA,2020-02-10 13:00:00,"KNMI225"
225,240,17,NA,NA,2020-02-10 14:00:00,"KNMI225"
225,240,15,NA,NA,2020-02-10 15:00:00,"KNMI225"
225,230,15,NA,NA,2020-02-10 16:00:00,"KNMI225"
225,210,18,NA,NA,2020-02-10 17:00:00,"KNMI225"
225,250,20,NA,NA,2020-02-10 18:00:00,"KNMI225"
225,240,15,NA,NA,2020-02-10 19:00:00,"KNMI225"
225,290,12,NA,NA,2020-02-10 20:00:00,"KNMI225"
225,260,14,NA,NA,2020-02-10 21:00:00,"KNMI225"
225,260,19,NA,NA,2020-02-10 22:00:00,"KNMI225"
225,270,20,NA,NA,2020-02-10 23:00:00,"KNMI225"
225,270,19,NA,NA,2020-02-11 00:00:00,"KNMI225"
225,260,21,NA,NA,2020-02-11 01:00:00,"KNMI225"
225,260,21,NA,NA,2020-02-11 02:00:00,"KNMI225"
225,260,21,NA,NA,2020-02-11 03:00:00,"KNMI225"
225,260,21,NA,NA,2020-02-11 04:00:00,"KNMI225"
225,260,20,NA,NA,2020-02-11 05:00:00,"KNMI225"
225,260,20,NA,NA,2020-02-11 06:00:00,"KNMI225"
225,260,21,NA,NA,2020-02-11 07:00:00,"KNMI225"
225,260,20,NA,NA,2020-02-11 08:00:00,"KNMI225"
225,260,20,NA,NA,2020-02-11 09:00:00,"KNMI225"
225,260,20,NA,NA,2020-02-11 10:00:00,"KNMI225"
225,260,18,NA,NA,2020-02-11 11:00:00,"KNMI225"
225,260,19,NA,NA,2020-02-11 12:00:00,"KNMI225"
225,260,19,NA,NA,2020-02-11 13:00:00,"KNMI225"
225,260,18,NA,NA,2020-02-11 14:00:00,"KNMI225"
225,260,18,NA,NA,2020-02-11 15:00:00,"KNMI225"
225,260,18,NA,NA,2020-02-11 16:00:00,"KNMI225"
225,270,18,NA,NA,2020-02-11 17:00:00,"KNMI225"
225,270,20,NA,NA,2020-02-11 18:00:00,"KNMI225"
225,270,19,NA,NA,2020-02-11 19:00:00,"KNMI225"
225,270,18,NA,NA,2020-02-11 20:00:00,"KNMI225"
225,270,19,NA,NA,2020-02-11 21:00:00,"KNMI225"
225,270,19,NA,NA,2020-02-11 22:00:00,"KNMI225"
225,270,20,NA,NA,2020-02-11 23:00:00,"KNMI225"
225,270,19,NA,NA,2020-02-12 00:00:00,"KNMI225"
225,270,18,NA,NA,2020-02-12 01:00:00,"KNMI225"
225,260,19,NA,NA,2020-02-12 02:00:00,"KNMI225"
225,270,17,NA,NA,2020-02-12 03:00:00,"KNMI225"
225,260,17,NA,NA,2020-02-12 04:00:00,"KNMI225"
225,270,17,NA,NA,2020-02-12 05:00:00,"KNMI225"
225,260,17,NA,NA,2020-02-12 06:00:00,"KNMI225"
